stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
357,357,MAMARONECK AVE @ 440 MAMARONECK AVE,,40.971279,-73.7426,,,,,,0
358,358,MAMARONECK AVE @ 450 MAMARONECK AVE,450 MAMARONECK AVE & UNION AVE,40.973218,-73.742738,,,,,,0
359,359,MAMARONECK AVE @ 550 MAMARONECK AVE,,40.979352,-73.743299,,,,,,0
360,360,MAMARONECK AVE @ UNION AVE,,40.98155,-73.743668,,,,,,0
361,361,MAMARONECK AVE @ PARKER CORP CENTER,MAMARONECK AVE & SAXON WOODS RD,40.986896,-73.744692,,,,,,0
362,362,MAMARONECK AVE @ MARCH OF DIMES,1485 MAMARONECK AVE,40.990318,-73.745738,,,,,,0
363,363,MAMARONECK AVE @ ROSEDALE AVE,,40.991877,-73.745909,,,,,,0
364,364,MAMARONECK AVE @ DALE ST,,40.993529,-73.746063,,,,,,0
365,365,MAMARONECK AVE @ MEADOW WAY,,41.000803,-73.748278,,,,,,0
367,367,MAMARONECK AVE @ RIDGEWAY,,41.006153,-73.751191,,,,,,0
368,368,MAMARONECK AVE @ STEPINAC HS,MAMARONECK AVE & GEDNEY CIR,41.008301,-73.752132,,,,,,0
369,369,MAMARONECK AVE @ GEDNEY ESPLANADE,,41.010719,-73.75326,,,,,,0
370,370,MAMARONECK AVE @ HEATHERBLOOM RD,,41.014288,-73.755183,,,,,,0
371,371,MAMARONECK AVE @ BRYANT AVE,,41.018462,-73.756741,,,,,,0
372,372,BRYANT AVE @ NOSBAND AVE,,41.01937,-73.759344,,,,,,0
374,374,OLD MAMARONECK RD @ BRYANT AVE,,41.019675,-73.760775,,,,,,0
375,375,OLD MAMARONECK RD @ SHAPHAM PL,,41.021756,-73.760919,,,,,,0
376,376,MAMARONECK AVE @ LIVINGSTON AVE,,41.024591,-73.76307,,,,,,0
377,377,MAMARONECK AVE @ MAPLE AVE,MAMARONECK AVE & E POST RD,41.027795,-73.764552,,,,,,0
378,378,OLD MAMARONECK RD @ PRESCOTT AVE,,41.014296,-73.760821,,,,,,0
379,379,OLD MAMARONECK RD @ HARTSDALE AVE,,41.010211,-73.761413,,,,,,0
380,380,OLD MAMARONECK RD @ MILES AVE,,41.007485,-73.761955,,,,,,0
381,381,OLD MAMARONECK RD @ RIDGEWAY,,41.003233,-73.762946,,,,,,0
382,382,OLD MAMARONECK RD @ SOUNDVIEW AVE,,41.00372,-73.762726,,,,,,0
383,383,OLD MAMARONECK RD @ MILES AVE,,41.007584,-73.761837,,,,,,0
384,384,OLD MAMARONECK RD @ HARTSDALE AVE,,41.009901,-73.761284,,,,,,0
385,385,OLD MAMARONECK RD @ GEDNEY WAY,,41.013654,-73.760656,,,,,,0
386,386,OLD MAMARONECK RD @ BOLTON AVE,,41.015933,-73.760967,,,,,,0
387,387,E POST RD @ GRAND ST,E POST RD & COURT ST,41.028258,-73.766915,,,,,,0
388,388,W POST RD @ S LEXINGTON AVE,,41.025295,-73.77153,,,,,,0
389,389,W POST RD @ HIGHLAND AVE,,41.024147,-73.773514,,,,,,0
390,390,W POST RD @ STERLING AVE,,41.02204,-73.775292,,,,,,0
391,391,W POST RD @ MIDLAND AVE,,41.019663,-73.776327,,,,,,0
392,392,W POST RD @ QUINBY AVE,,41.018306,-73.777052,,,,,,0
393,393,W POST RD @ WALTON AVE,,41.016448,-73.778073,,,,,,0
394,394,W POST RD @ MERRITT AVE,,41.015446,-73.77864,,,,,,0
395,395,POST RD @ HUNTINGTON AVE,,41.010251,-73.781863,,,,,,0
396,396,POST RD @ FENIMORE RD,,41.004467,-73.784825,,,,,,0
397,397,POST RD @ TOMPKINS RD,,40.998594,-73.788262,,,,,,0
398,398,POST RD @ BURGESS RD,,40.994706,-73.791714,,,,,,0
399,399,POST RD @ WAYSIDE LA,,40.991973,-73.794035,,,,,,0
400,400,POST RD @ CRANE RD,,40.98843,-73.796813,,,,,,0
401,401,POST RD @ FERNCLIFF RD,,40.986142,-73.797705,,,,,,0
402,402,POST RD @ EDGEWOOD AVE,,40.984009,-73.798714,,,,,,0
403,403,POST RD @ GRAND BOULEVARD,,40.981333,-73.800033,,,,,,0
404,404,WHITE PLAINS POST RD @ LAKEVIEW AVE,,40.979071,-73.801646,,,,,,0
405,405,WHITE PLAINS POST RD @ SUMMERFIELD,WHITE PLAINS POST RD & SUMMERFIELD ST,40.976963,-73.802514,,,,,,0
406,406,WHITE PLAINS POST RD @ BROOK ST,,40.976268,-73.802743,,,,,,0
407,407,WHITE PLAINS POST RD @ MAPLE ST,,40.972739,-73.804263,,,,,,0
408,408,WHITE PLAINS POST RD @ SWIFT AVE,,40.971744,-73.805211,,,,,,0
410,410,WHITE PLAINS POST RD @ WILMOT RD,,40.973055,-73.80385,,,,,,0
411,411,WHITE PLAINS POST RD @ ACKERMAN PL,WHITE PLAINS RD & ACKERMAN PL,40.975767,-73.802717,,,,,,0
412,412,WHITE PLAINS POST RD @ LOCUST AVE,WHITE PLAINS POST RD & SUMMERFIELD ST,40.977033,-73.802317,,,,,,0
413,413,WHITE PLAINS POST RD @ SPRAGUE AVE,,40.979338,-73.801251,,,,,,0
414,414,POST RD @ GRAND BOULEVARD,,40.9814,-73.799783,,,,,,0
415,415,POST RD @ EDGEWOOD AVE,,40.983965,-73.798575,,,,,,0
416,416,POST RD @ FERNCLIFF RD,,40.985955,-73.79761,,,,,,0
417,417,POST RD @ DRAKE RD,,40.988527,-73.796585,,,,,,0
418,418,POST RD @ BURGESS RD,,40.994369,-73.791752,,,,,,0
419,419,POST RD @ ROSS RD,,40.99869,-73.787987,,,,,,0
420,420,POST RD @ FENIMORE RD,,41.00462,-73.784587,,,,,,0
421,421,POST RD @ HUNTINGTON AVE,POST RD & HUNTING AVE,41.010039,-73.781816,,,,,,0
422,422,W POST RD @ NEW YORK AVE,,41.016622,-73.777787,,,,,,0
423,423,W POST RD @ FILLMORE PL,,41.018135,-73.776919,,,,,,0
424,424,W POST RD @ SOUNDVIEW AVE,,41.02039,-73.775832,,,,,,0
425,425,W POST RD @ RATHBUN AVE,,41.023043,-73.774587,,,,,,0
426,426,W POST RD @ HIGHLAND AVE,,41.024,-73.773433,,,,,,0
427,427,W POST RD @ S LEXINGTON AVE,,41.025213,-73.77126,,,,,,0
428,428,E POST RD @ LONGVIEW AVE,,41.027429,-73.767852,,,,,,0
429,429,COURT ST @ E POST RD,,41.029066,-73.766352,,,,,,0
431,431,MARTINE AVE @ COURT ST,,41.031148,-73.767999,,,,,,0
432,432,CENTRAL AVE @ HARDING AVE,,41.035792,-73.781011,,,,,,0
433,433,CENTRAL AVE @ CROSS ST,,41.031541,-73.787578,,,,,,0
434,434,CENTRAL AV @ DALEWOOD SHOPPING CTR,CENTRAL AVE & CROSS ST,41.030066,-73.78905,,,,,,0
435,435,CENTRAL AVE @ BATTLE AVE,,41.029477,-73.78957,,,,,,0
436,436,CENTRAL PARK AVE @ DALEWOOD DR,,41.027894,-73.79092,,,,,,0
437,437,CENTRAL PARK AV @ N WASHINGTON AV,CENTRAL PARK AVE & N WASHINGTON AVE,41.024728,-73.792672,,,,,,0
438,438,CENTRAL PARK AVE @ LAUREL ST,,41.02315,-73.794223,,,,,,0
439,439,CENTRAL PARK AVE @ LAKEVIEW AVE,,41.021547,-73.795848,,,,,,0
440,440,CENTRAL PARK AVE @ HARTSDALE GDNS,CENTRAL PARK AVE & E HARTSDALE AVE,41.020053,-73.797367,,,,,,0
441,441,CENTRAL PARK AVE @ E HARTSDALE AVE,,41.018653,-73.798793,,,,,,0
442,442,CENTRAL PARK AVE @ S WASHINGTON AVE,,41.015926,-73.801854,,,,,,0
443,443,CENTRAL PARK AVE @ FURNITURE CENTER,,41.014323,-73.804055,,,,,,0
444,444,CENTRAL PARK AVE @ HEALY AVE,,41.013012,-73.805473,,,,,,0
445,445,CENTRAL PARK AVE @ MARION AVE,,41.011656,-73.806916,,,,,,0
446,446,CENTRAL PARK AV @ TREASURE ISLAND,CENTRAL PARK AVE,41.009927,-73.808371,,,,,,0
448,448,CENTRAL PARK AVE @ SCARSDALE PLAZA,CENTRAL PARK AVE & DROMORE RD,41.006077,-73.811346,,,,,,0
449,449,CENTRAL AV @ SCARSDALE EXEC BLDNG,CENTRAL PARK AVE & S HEALY AVE,41.004194,-73.812847,,,,,,0
450,450,CENTRAL PARK AVE @ UNDERHILL RD,,41.001282,-73.814744,,,,,,0
451,451,CENTRAL PARK AVE @ CURRY ACURA,,40.999538,-73.815744,,,,,,0
453,453,CENTRAL PARK AVE @ ARDSLEY RD,,40.993413,-73.820476,,,,,,0
454,454,CENTRAL PARK AV @ MIDWAY SC,CENTRAL PARK AVE & ARDSLEY RD,40.991135,-73.822024,,,,,,0
455,455,CENTRAL PARK AVE @ PIZZA BEAT,CENTRAL PARK AVE & FOUNTAIN DR,40.9857,-73.82605,,,,,,0
457,457,CENTRAL PARK AV @ JEFFREY PK SOUTH,CENTRAL PARK AVE,40.982705,-73.828554,,,,,,0
459,459,CENTRAL PARK AVE @ CRISFIELD ST,,40.975898,-73.832805,,,,,,0
461,461,CENTRAL PARK AVE @ ROXBURY DR,,40.973696,-73.834318,,,,,,0
462,462,CENTRAL PARK AVE @ ALTA VISTA DR,,40.970905,-73.835974,,,,,,0
463,463,CENTRAL PARK AVE @ VERONA AVE,,40.967802,-73.837734,,,,,,0
464,464,CENTRAL PARK AVE @ HEIGHTS DR,,40.965947,-73.838479,,,,,,0
465,465,CENTRAL PARK AVE @ MELROSE AVE,,40.962165,-73.840298,,,,,,0
466,466,CENTRAL PARK AVE @ BALINT DR,,40.958694,-73.841943,,,,,,0
467,467,CENTRAL PARK AVE @ SADORE LA,,40.956148,-73.842018,,,,,,0
468,468,CENTRAL PARK AVE @ TUCKAHOE RD,,40.95398,-73.842755,,,,,,0
469,469,CENTRAL PARK AVE @ TUCKAHOE RD,,40.952873,-73.843792,,,,,,0
470,470,CENTRAL PARK AVE @ TUCKAHOE RD,,40.953458,-73.842492,,,,,,0
471,471,CENTRAL PARK AVE @ SADORE LA,,40.95613,-73.841527,,,,,,0
472,472,CENTRAL PARK AVE @ MELROSE AVE,,40.962442,-73.839674,,,,,,0
473,473,CENTRAL PARK AVE @ NORTHRUP AVE,,40.96506,-73.838419,,,,,,0
474,474,CENTRAL PARK AVE @ VERONA AVE,,40.967667,-73.837249,,,,,,0
475,475,CENTRAL PARK AVE @ CHESTER DR,,40.969226,-73.836287,,,,,,0
476,476,CENTRAL PARK AVE @ ALTA VISTA DR,,40.97088,-73.835452,,,,,,0
477,477,CENTRAL PARK AVE @ ROXBURY DR,,40.974198,-73.833524,,,,,,0
478,478,CENTRAL PARK AVE @ CRISFIELD ST,,40.976087,-73.832057,,,,,,0
479,479,CENTRAL PARK AVE @ E FORT HILL RD,,40.979858,-73.829983,,,,,,0
480,480,CENTRAL PARK AV @ BURLINGTON COAT,CENTRAL PARK AVE,40.982657,-73.82805,,,,,,0
481,481,CENTRAL PARK AV @ CENTRAL PLAZA SC,CENTRAL PARK AVE,40.9856,-73.825583,,,,,,0
482,482,CENTRAL PARK AVE @ CLIFTON RD,,40.988213,-73.823634,,,,,,0
483,483,CENTRAL PARK AV OPP MIDWAY SC,CENTRAL PARK AVE & ARDSLEY RD,40.991404,-73.821505,,,,,,0
484,484,CENTRAL PARK AVE @ ARDSLEY RD,,40.993066,-73.82055,,,,,,0
485,485,CENTRAL PARK AVE @ HENRY ST,,40.995683,-73.818366,,,,,,0
486,486,CENTRAL PARK AVE @ MOUNT JOY AVE,,40.996533,-73.817638,,,,,,0
487,487,CENTRAL PARK AV @ A & P MARKET,CENTRAL PARK AVE & OLD ARMY RD,41.000207,-73.815029,,,,,,0
488,488,CENTRAL PARK AVE @ OLD ARMY RD,,41.002487,-73.813765,,,,,,0
489,489,CENTRAL AV @ EUROPEAN HEALTH SPA,CENTRAL PARK AVE,41.004152,-73.812569,,,,,,0
490,490,CENTRAL PARK AVE @ DROMORE RD,,41.005745,-73.811312,,,,,,0
491,491,CENTRAL PARK AVE @ S HEALY AVE,,41.008368,-73.809296,,,,,,0
492,492,CENTRAL PARK AV OPP TREASURE ISLND,CENTRAL PARK AVE,41.010096,-73.807974,,,,,,0
493,493,CENTRAL PARK AVE @ MARION AVE,,41.011674,-73.806603,,,,,,0
494,494,CENTRAL PARK AVE @ S WASHINGTON AVE,,41.015789,-73.80163,,,,,,0
495,495,CENTRAL PARK AVE @ E HARTSDALE AVE,,41.018735,-73.798311,,,,,,0
496,496,CENTRAL PARK AVE @ LAWTON AVE,,41.020797,-73.796296,,,,,,0
498,498,N  CENTRAL AVE @ JANE ST,,41.022983,-73.794083,,,,,,0
499,499,CENTRAL PARK AVE @ HAVARD DR,CENTRAL PARK AVE & HARVARD DR,41.024266,-73.7928,,,,,,0
500,500,CENTRAL PARK AVE @ CHATTERTON PKWY,,41.025823,-73.79174,,,,,,0
501,501,CENTRAL PARK AVE @ CONCORD AVE,,41.027821,-73.790625,,,,,,0
502,502,CENTRAL AVE @ BATTLE AVE,,41.028988,-73.789709,,,,,,0
503,503,CENTRAL AV @ VERIZON WIRELESS,CENTRAL PARK AVE & BATTLE AVE,41.030438,-73.788404,,,,,,0
504,504,CENTRAL AVE @ CHATTERTON AVE,,41.033418,-73.785091,,,,,,0
505,505,CENTRAL AVE @ HARDING AVE,,41.035583,-73.781223,,,,,,0
508,508,LAKE ST @ STEWART PL,,41.036607,-73.762836,,,,,,0
509,509,LAKE ST @ CANFIELD AVE,,41.037067,-73.761697,,,,,,0
510,510,120 LAKE ST,,41.040814,-73.75479,,,,,,0
512,512,UNDERHILL AVE @ MADISON ST,,41.041675,-73.749502,,,,,,0
513,513,UNDERHILL AVE @ MAIN ST,,41.037756,-73.750396,,,,,,0
514,514,NORTH ST @ BRISTAL ASSISTED LIVING,,41.027059,-73.746528,,,,,,0
515,515,NORTH ST @ BRYANT AVE,,41.022119,-73.741041,,,,,,0
516,516,NORTH ST @ WHITE PLAINS HS,NORTH ST & BRYANT AVE,41.018796,-73.738777,,,,,,0
517,517,NORTH ST @ RIDGEWAY,,41.014503,-73.736538,,,,,,0
518,518,NORTH ST @ ROSEDALE AVE,,41.00278,-73.728467,,,,,,0
519,519,NORTH ST @ RYE RIDGE RD,,40.997582,-73.722699,,,,,,0
520,520,NORTH ST @ STRATFORD RD,,40.994268,-73.717123,,,,,,0
521,521,NORTH ST @ MUCHMORE RD,,40.991262,-73.711867,,,,,,0
522,522,NORTH ST @ COOPER PL,,40.987295,-73.709881,,,,,,0
523,523,HARRISON AVE @ UNION AVE,,40.979266,-73.713273,,,,,,0
524,524,HARRISON AVE @ CRYSTAL ST,,40.976485,-73.71406,,,,,,0
525,525,HARRISON AVE @ WEBSTER AVE,,40.972025,-73.713436,,,,,,0
526,526,HARRISON AVE @ HALSTEAD AVE,,40.969032,-73.712868,,,,,,0
529,529,HARRISON AVE @ COAKLEY AVE,,40.971916,-73.713275,,,,,,0
530,530,HARRISON AVE @ UNION AVE,,40.97898,-73.713254,,,,,,0
531,531,NORTH ST @ HARRISON AVE,,40.987374,-73.709731,,,,,,0
532,532,NORTH ST @ S PARK DR,,40.992091,-73.712596,,,,,,0
533,533,NORTH ST @ WENDOVER RD,,40.994671,-73.717586,,,,,,0
534,534,NORTH ST @ POLLY PARK RD,,40.997725,-73.722727,,,,,,0
535,535,NORTH ST @ MAPLE MOOR GOLF COURSE,NORTH ST & HUTCHINSON RIVER PKWY,41.002532,-73.728213,,,,,,0
536,536,NORTH ST @ HOMESIDE LA,900 NORTH ST & HOMESIDE LA,41.00773,-73.731759,,,,,,0
537,537,NORTH ST @ ROGER PL,,41.011728,-73.73533,,,,,,0
538,538,NORTH ST @ RIDGEWAY,,41.014392,-73.736224,,,,,,0
539,539,NORTH ST @ HAVILANDS LA,,41.016042,-73.736982,,,,,,0
540,540,NORTH  ST @ WHITE PLAINS HS,NORTH ST & BRYANT AVE,41.019703,-73.739068,,,,,,0
541,541,NORTH ST @ BRYANT AVE,,41.022913,-73.741399,,,,,,0
542,542,NORTH ST @ MEADOWBROOK RD,,41.025666,-73.744233,,,,,,0
543,543,NORTH ST @ THE BRISTAL ASSISTED LIVING AT WHITE PLAINS,,41.027265,-73.746437,,,,,,0
544,544,UNDERHILL AVE @ MAIN ST,,41.037612,-73.750289,,,,,,0
545,545,UNDERHILL AVE @ MADISON ST,,41.041754,-73.749245,,,,,,0
547,547,120 LAKE ST,,41.040744,-73.755184,,,,,,0
548,548,LAKE ST @ KENSICO PL,,41.03901,-73.757827,,,,,,0
550,550,LAKE ST @ N KENSICO PL,,41.037837,-73.760229,,,,,,0
551,551,LAKE ST @ WARREN ST,LAKE ST & CANFIELD AVE,41.037123,-73.761948,,,,,,0
552,552,LAKE ST @ STEWART PL,,41.036636,-73.763099,,,,,,0
553,553,N BROADWAY @ MAIN ST,,41.034022,-73.763459,,,,,,0
554,554,N BROADWAY @ LAKE ST,,41.036412,-73.764404,,,,,,0
555,555,N BROADWAY @ PARK AVE,,41.038727,-73.766273,,,,,,0
557,557,N BROADWAY @ WESTVIEW AVE,,41.044883,-73.769066,,,,,,0
558,558,N BROADWAY @ ARCHER AVE,,41.047125,-73.769785,,,,,,0
559,559,N BROADWAY @ MCBRIDE AVE,,41.04825,-73.769916,,,,,,0
560,560,N BROADWAY @ HOLLAND AVE,,41.050195,-73.770243,,,,,,0
561,561,N BROADWAY @ BROOKDALE AVE,,41.051462,-73.770279,,,,,,0
562,562,N BROADWAY @ TOMPKINS AVE,,41.052764,-73.769726,,,,,,0
564,564,BROADWAY @ MADISON AVE,,41.073816,-73.772916,,,,,,0
565,565,COLUMBUS AVE @ CEDAR ST,,41.075021,-73.775192,,,,,,0
566,566,COLUMBUS AVE @ CAMBRIDGE ST,,41.080245,-73.776716,,,,,,0
567,567,COLUMBUS AVE @ CYPRESS ST,,41.082278,-73.776955,,,,,,0
568,568,COLUMBUS AVE @ LAKEVIEW AVE,,41.086996,-73.777351,,,,,,0
569,569,COLUMBUS AVE @ VALHALLA HS,COLUMBUS AVE & HIGHCLERE RD,41.09162,-73.777267,,,,,,0
570,570,COLUMBUS AVE @ TOWN HALL PLAZA,,41.095642,-73.77715,,,,,,0
571,571,COLUMBUS AVE @ LOZZA DR,,41.09985,-73.776866,,,,,,0
572,572,COLUMBUS AV @ WESTWOOD SWIM CLUB,COLUMBUS AVE & ZEISS DR,41.110741,-73.77351,,,,,,0
573,573,COLUMBUS AV @ ROSE HILL SC,COLUMBUS AVE & MOUNT PLEASANT ST,41.1146,-73.771365,,,,,,0
574,574,COLUMBUS AVE @ NANNYHAGEN RD,,41.116933,-73.770803,,,,,,0
575,575,KENSICO RD @ EDGEWOOD AVE,,41.121681,-73.775592,,,,,,0
576,576,FRANKLIN AVE @ MARBLE AVE,,41.123549,-73.78112,,,,,,0
578,578,COMMERCE ST @ COLUMBIA AVE,,41.119989,-73.783326,,,,,,0
579,579,COMMERCE ST @ LINCOLN PL,COMMERCE ST & UNNAMED ST,41.116471,-73.786873,,,,,,0
580,580,COMMERCE ST @ LIBERTY ST,,41.113016,-73.792733,,,,,,0
582,582,ELWOOD AV @ HAWTHORNE RR STATION,ELWOOD AVE & BROADWAY,41.108887,-73.795672,,,,,,0
583,583,ELWOOD AVE @ CROSS ST,,41.106271,-73.795294,,,,,,0
584,584,ELWOOD AVE @ CHELSEA ST,,41.104743,-73.795063,,,,,,0
585,585,COMMERCE ST @ FORT WASHINGTON AVE,,41.10493,-73.793474,,,,,,0
586,586,COMMERCE ST @ MONTEITH AVE,,41.108597,-73.79465,,,,,,0
587,587,COMMERCE ST @ ELWOOD AVE,,41.111183,-73.794438,,,,,,0
588,588,COMMERCE ST @ LINCOLN PL,,41.116366,-73.786844,,,,,,0
589,589,COMMERCE ST @ COLUMBIA AVE,,41.119838,-73.783282,,,,,,0
590,590,FRANKLIN AVE @ KENSICO RD,,41.123455,-73.781006,,,,,,0
591,591,BROADWAY @ CARRIGAN AVE,,41.1263,-73.7798,,,,,,0
592,592,BROADWAY @ MT PLEASANT COTTAGE SCL,BROADWAY & COUNTRY CLUB LA,41.130425,-73.77753,,,,,,0
593,593,BROADWAY @ LAKE ST,,41.132873,-73.776678,,,,,,0
594,594,BROADWAY @ CHURCH ST,,41.138574,-73.777785,,,,,,0
596,596,BEDFORD RD @ GREAT OAK LA,,41.135268,-73.787227,,,,,,0
597,597,BEDFORD RD @ WHEELER AVE,,41.13396,-73.791229,,,,,,0
598,598,BEDFORD RD @ SUNNYSIDE AVE,,41.135245,-73.78702,,,,,,0
599,599,BEDFORD RD @ ROMER AVE,,41.13565,-73.7856,,,,,,0
600,600,BEDFORD RD @ BROADWAY,,41.140032,-73.778776,,,,,,0
601,601,BROADWAY @ CHURCH ST,,41.138338,-73.777893,,,,,,0
602,602,BROADWAY @ NANNAHAGAN RD,,41.13307,-73.77679,,,,,,0
603,603,BROADWAY @ COUNTRY CLUB LA,,41.130559,-73.777604,,,,,,0
604,604,KENSICO RD @ LINDA AVE,,41.122586,-73.776667,,,,,,0
605,605,COLUMBUS AVE @ MOUNT PLEASANT ST,,41.116228,-73.771219,,,,,,0
606,606,COLUMBUS AV @ ROSE HILL SC,COLUMBUS AVE & MOUNT PLEASANT ST,41.114367,-73.771796,,,,,,0
607,607,COLUMBUS AV @ VALHALLA GARDEN CTR,COLUMBUS AVE & ZEISS DR,41.110504,-73.774024,,,,,,0
609,609,COLUMBUS AVE @ STEVENS AVE,,41.09728,-73.777731,,,,,,0
610,610,COLUMBUS AVE @ TOWN HALL PLAZA,,41.095533,-73.778383,,,,,,0
611,611,COLUMBUS AVE @ VALHALLA HS,COLUMBUS AVE & HIGHCLERE LA,41.090652,-73.777325,,,,,,0
612,612,COLUMBUS AVE @ LAKEVIEW AVE,,41.087051,-73.777539,,,,,,0
613,613,COLUMBUS AVE @ MAPLE ST,,41.083093,-73.777182,,,,,,0
614,614,COLUMBUS AVE @ CAMBRIDGE ST,,41.080323,-73.776877,,,,,,0
615,615,COLUMBUS AVE @ LEGION DR,,41.074781,-73.775116,,,,,,0
616,616,BROADWAY @ CLEVELAND ST,,41.073624,-73.772827,,,,,,0
617,617,N BROADWAY @ VIRGINIA RD,,41.054133,-73.769039,,,,,,0
618,618,N BROADWAY @ FISHER LA,,41.053344,-73.769743,,,,,,0
619,619,N BROADWAY @ GLENN ST,,41.050753,-73.77061,,,,,,0
620,620,N BROADWAY @ WHITE PLAINS CEMETERY,N BROADWAY & MCBRIDE AVE,41.048315,-73.770191,,,,,,0
621,621,N BROADWAY @ WESTVIEW AVE,,41.044594,-73.769267,,,,,,0
622,622,N BROADWAY @ GRANT AVE,,41.042948,-73.768693,,,,,,0
623,623,N BROADWAY @ WHITE PLAINS MANOR,N BROADWAY & LENOX AVE,41.041924,-73.768305,,,,,,0
624,624,N BROADWAY @ WHITE PLAINS COMMONS,N BROADWAY & CRANE AVE,41.039861,-73.767248,,,,,,0
625,625,N BROADWAY @ PARK AVE,,41.038395,-73.766335,,,,,,0
626,626,N BROADWAY @ BARKER AVE,,41.036826,-73.765326,,,,,,0
627,627,DOBBS FERRY RD @ TERRACE ST,,41.041165,-73.796322,,,,,,0
628,628,DOBBS FERRY RD @ OLD RD,,41.040792,-73.799101,,,,,,0
629,629,DOBBS FERRY RD @ STADIUM RD,,41.040094,-73.803261,,,,,,0
630,630,DOBBS FERRY RD @ GREENBURGH PLZ SC,,41.037615,-73.807013,,,,,,0
631,631,DOBBS FERRY RD @ HARTSDALE AVE,,41.036401,-73.810592,,,,,,0
632,632,DOBBS FERRY RD @ SPENCER ST,,41.035978,-73.814187,,,,,,0
633,633,DOBBS FERRY RD @ WORTHINGTON RD,,41.034445,-73.828418,,,,,,0
634,634,DOBBS FERRY RD @ LARK AVE,,41.03413,-73.833472,,,,,,0
635,635,DOBBS FERRY RD @ WOODLANDS AVE,,41.031287,-73.838441,,,,,,0
636,636,DOBBS FERRY RD @ FOREST BLVD,,41.028053,-73.841497,,,,,,0
637,637,DOBBS FERRY RD @ FOREST BLVD,,41.027772,-73.84153,,,,,,0
638,638,DOBBS FERRY RD @ WOODLANDS AVE,,41.031195,-73.838389,,,,,,0
639,639,DOBBS FERRY RD @ PALISADE AVE,,41.034105,-73.832744,,,,,,0
640,640,DOBBS FERRY RD @ WORTHINGTON RD,,41.034348,-73.828303,,,,,,0
641,641,DOBBS FERRY RD @ SPENCER ST,,41.03585,-73.813983,,,,,,0
642,642,DOBBS FERRY RD @ HARTSDALE AVE,,41.036365,-73.810089,,,,,,0
643,643,DOBBS FERRY RD @ SHOPPING CTR EXIT,,41.037595,-73.806781,,,,,,0
644,644,DOBBS FERRY RD @ W DOWNING DR,,41.040204,-73.802567,,,,,,0
645,645,DOBBS FERRY RD @ OLD RD,,41.0407,-73.79902,,,,,,0
646,646,DOBBS FERRY RD @ TERRACE ST,,41.04113,-73.795765,,,,,,0
647,647,S BROADWAY @ NEW MAIN ST,,40.933627,-73.897843,,,,,,0
648,648,PALISADE AVE @ LOCUST HILL AVE,,40.934209,-73.896652,,,,,,0
649,649,PALISADE AVE @ ELM ST,,40.934964,-73.894761,,,,,,0
650,650,PALISADE AVE @ ASHBURTON AVE,,40.939272,-73.893401,,,,,,0
651,651,PARK AVE @ SAINT JOHN WELLNESS CTR,PARK AVE & ASHBURTON AVE,40.940627,-73.891977,,,,,,0
652,652,PARK AVE @ GRANT PARK DR,,40.94154,-73.891794,,,,,,0
653,653,PARK AVE @ HIGH ST,,40.943339,-73.891398,,,,,,0
654,654,PARK AVE @ FAIRVIEW ST,,40.944746,-73.89075,,,,,,0
655,655,PARK AVE @ GLENWOOD AVE,,40.945883,-73.890229,,,,,,0
656,656,PARK AVE @ LAKE AVE,,40.947995,-73.889206,,,,,,0
657,657,PARK AVE @ CONVENT PL,,40.949218,-73.888423,,,,,,0
658,658,PARK AVE @ SHONNARD PL,,40.951019,-73.887504,,,,,,0
659,659,SHONNARD PL @ PALISADE AVE,,40.951633,-73.8891,,,,,,0
660,660,PALISADE AVE @ BELMONT TERR,,40.953925,-73.887906,,,,,,0
661,661,PALISADE AVE @ NORTHVIEW PL,,40.955964,-73.887027,,,,,,0
662,662,PALISADE AVE @ GREENVALE AVE,,40.957006,-73.886578,,,,,,0
663,663,PALISADE AVE @ COLGATE AVE,,40.95769,-73.886276,,,,,,0
664,664,PALISADE AVE @ MORSEMERE AVE,,40.958326,-73.886023,,,,,,0
665,665,PALISADE AVE @ DEHAVEN DR,,40.964055,-73.883177,,,,,,0
666,666,DEHAVEN DR @ BOLMER AVE,,40.963973,-73.880998,,,,,,0
667,667,98 DEHAVEN DR,,40.964737,-73.881393,,,,,,0
668,668,DEHAVEN DR @ GATEWAY RD,,40.965266,-73.884063,,,,,,0
669,669,PALISADE AV @ DEHAVEN DR,PALISADE AVE & DEHAVEN DR,40.962968,-73.884217,,,,,,0
670,670,PALISADE AVE @ ROBERTS AVE,,40.960426,-73.885307,,,,,,0
672,672,PALISADE AVE @ MORSEMERE AVE,,40.958559,-73.886086,,,,,,0
673,673,PALISADE AVE @ GREENVALE AVE,,40.95689,-73.886799,,,,,,0
674,674,PALISADE AVE @ NORTHVIEW PL,,40.955866,-73.887233,,,,,,0
675,675,PALISADE AVE @ MOUNT PLEASANT RD,,40.954075,-73.888,,,,,,0
676,676,PALISADE AVE @ SHONNARD PL,,40.951719,-73.889264,,,,,,0
677,677,SHONNARD PL @ PARK AVE,,40.951136,-73.887816,,,,,,0
678,678,PARK AVE @ CONVENT PL,,40.949382,-73.888547,,,,,,0
679,679,PARK AVE @ LAKE AVE,,40.947872,-73.889538,,,,,,0
